length_context,length_question,length_entities,entity_num,correct
565,11,12,5,1
436,14,20,12,0
511,9,26,23,0
1197,19,46,0,1
451,10,17,74,0
622,14,19,12,1
1130,15,29,56,0
503,10,19,11,0
433,14,22,17,0
819,18,35,16,0
438,12,22,1,1
1023,11,25,2,1
380,14,13,0,1
1458,18,54,4,1
1460,12,24,32,1
1066,7,48,3,0
1036,12,22,0,1
201,10,13,7,0
310,9,10,6,0
1114,23,30,44,0
531,11,16,0,1
301,11,13,5,0
1102,24,35,0,1
1363,15,53,51,0
958,10,187,83,0
1337,16,58,80,0
385,13,20,2,1
299,14,11,9,0
954,21,12,2,1
588,20,17,5,1
592,8,17,77,0
354,8,9,0,0
812,10,17,4,0
876,6,39,48,0
619,10,22,30,0
617,10,37,6,0
1018,6,34,4,1
815,14,34,126,0
282,8,23,9,0
503,11,19,13,0
517,13,14,6,1
1056,11,36,98,0
898,20,40,27,0
615,15,19,9,1
1521,7,36,20,0
876,12,23,8,1
436,20,9,2,1
898,22,27,3,0
506,15,13,14,1
440,18,14,7,1
133,8,12,9,1
1825,23,63,249,0
1102,24,35,6,1
1102,10,47,20,0
1807,17,47,143,0
328,16,30,2,1
1306,14,42,13,1
612,11,45,2,1
528,15,25,2,0
531,11,16,0,1
982,19,9,48,0
814,11,41,1,0
844,19,40,3,1
1116,14,25,14,0
359,12,7,13,1
98,11,5,1,1
625,14,16,32,0
551,13,23,6,0
1277,17,38,0,1
874,10,27,4,1
814,17,29,1,1
369,5,7,5,0
1219,19,24,3,1
837,18,43,4,0
775,8,24,0,1
1241,14,26,1,0
1166,10,16,1,1
1132,14,28,147,0
930,10,35,31,0
380,14,13,5,1
427,11,22,2,1
1478,16,48,0,1
1029,11,18,3,0
417,12,15,1,1
1208,18,33,4,1
1951,16,60,23,0
802,12,25,14,0
353,11,23,0,1
1469,10,47,3,1
438,6,14,57,0
340,9,30,4,1
1233,14,44,1,1
1048,14,32,4,0
445,7,29,30,0
552,12,16,26,0
748,8,19,5,1
1094,9,23,0,1
994,11,19,2,1
453,13,14,5,1
649,14,19,25,0
1195,14,33,14,0
1104,7,29,9,0
382,13,17,6,0
596,22,21,30,0
217,11,19,4,0
789,7,28,135,0
1105,13,38,4,1
1180,19,41,60,0
390,14,14,1,1
232,37,9,24,1
852,12,17,5,1
921,14,25,86,0
236,11,9,6,1
897,10,17,18,1
373,18,11,47,0
1938,12,23,5,1
415,8,27,13,1
1337,14,58,3,1
458,11,18,7,1
419,16,12,14,0
985,11,30,3,1
593,13,16,2,1
407,7,18,40,0
970,16,26,0,1
670,22,19,31,0
1182,12,56,8,1
1306,14,42,9,0
588,12,17,5,1
521,11,32,5,1
595,13,30,6,1
1068,14,33,27,0
707,15,15,0,1
829,14,19,35,0
830,20,20,11,1
1064,17,15,3,1
992,12,23,17,0
472,16,19,12,0
1689,13,43,10,0
1043,18,15,1,1
473,12,18,12,1
472,16,19,14,1
911,13,30,203,0
419,14,19,5,0
573,9,21,0,1
528,12,23,13,0
923,14,19,5,1
979,15,49,8,1
766,11,52,138,0
1061,15,27,6,1
889,18,29,4,1
1241,23,26,10,1
857,18,18,8,0
372,11,16,59,0
1180,14,41,23,0
595,8,12,68,0
211,10,11,6,0
1938,14,23,34,0
1132,14,28,2,1
1116,22,12,9,1
921,17,25,0,1
502,18,72,8,1
180,12,7,4,1
369,14,7,26,0
391,19,22,9,1
573,9,18,88,0
1842,16,62,28,0
828,10,46,179,0
208,11,20,26,0
669,11,13,7,1
1105,14,38,46,0
1108,24,17,3,1
989,15,24,4,1
275,6,10,26,0
206,13,23,7,0
271,9,19,1,1
906,10,42,1,1
442,10,18,2,1
462,11,13,9,1
389,18,24,3,1
1258,14,47,27,0
422,14,31,52,0
447,20,23,65,0
937,18,21,155,0
654,16,25,64,0
528,17,14,17,0
1339,9,22,1,1
208,10,20,4,0
1105,13,38,184,0
279,10,12,0,1
348,6,22,0,1
919,14,29,25,0
669,13,13,3,0
996,7,24,28,0
648,21,29,32,0
754,13,56,23,0
941,11,43,16,0
837,18,43,151,0
553,15,19,11,0
362,13,13,19,0
1104,12,29,12,0
217,11,19,19,0
639,12,30,23,0
654,11,25,4,1
411,11,15,2,1
1308,13,30,1,1
786,3,46,0,0
979,18,49,23,0
996,18,31,5,1
952,16,20,8,1
1027,8,18,2,0
539,11,22,5,1
211,10,11,0,1
892,12,38,1,1
221,8,10,5,1
217,11,19,4,1
1938,12,23,14,0
415,25,39,4,1
423,12,15,4,1
1737,12,77,25,0
156,10,8,19,0
875,12,71,17,0
1238,11,49,1,1
551,6,23,29,0
504,19,25,4,0
601,13,16,25,0
259,11,18,5,1
800,15,29,5,1
380,14,13,3,1
219,15,17,6,0
239,8,16,7,0
1321,15,32,2,1
207,21,10,39,0
1301,19,28,59,0
234,37,13,0,1
1764,12,47,3,1
181,12,7,17,0
1521,18,36,14,0
1040,18,12,21,0
372,15,11,6,1
503,14,18,22,0
219,20,17,8,1
427,11,14,28,0
806,7,27,11,1
1442,10,49,2,0
181,9,10,4,1
651,11,28,26,0
1426,19,65,34,0
731,10,26,22,0
451,8,17,40,0
215,7,10,20,0
839,17,29,5,1
630,10,8,22,0
890,9,26,0,1
618,10,11,10,1
323,14,15,4,1
367,15,18,29,0
321,11,14,4,0
511,17,19,93,0
226,37,12,22,1
417,11,12,50,0
838,5,33,0,1
963,14,34,37,0
1478,16,48,16,0
1030,16,33,13,0
595,10,22,15,0
626,15,17,0,0
418,13,17,5,1
639,9,30,9,0
661,11,19,13,0
930,15,35,28,0
1030,13,33,7,0
517,13,17,28,0
874,10,27,5,1
430,17,32,14,0
664,9,13,0,0
1204,14,34,3,1
239,10,16,3,0
786,12,19,50,0
637,6,4,131,0
411,6,16,8,0
937,15,30,18,0
1562,11,42,1,0
1322,18,42,9,1
683,11,15,4,0
665,11,41,77,0
672,11,73,5,1
839,20,29,7,1
1105,14,38,3,1
693,12,16,4,0
382,10,14,1,1
517,16,19,5,1
995,11,37,7,0
670,22,19,2,0
430,11,16,11,0
1002,11,26,71,0
837,18,43,150,0
473,13,18,11,0
1824,11,31,6,0
283,8,19,5,0
340,9,30,1,0
596,15,21,48,0
987,14,30,1,1
876,15,27,25,0
775,10,26,0,0
359,14,21,6,1
1355,14,27,1,0
1140,17,33,0,0
438,6,14,0,1
844,19,40,8,0
930,10,35,4,1
887,13,14,1,1
627,13,34,11,1
652,12,38,21,1
323,14,15,8,1
1324,12,27,1,1
333,9,17,12,0
398,16,15,2,0
679,10,17,4,1
1259,9,36,17,1
630,9,8,2,0
1469,12,47,10,0
853,10,25,3,1
956,13,20,1,1
760,19,15,2,1
228,37,12,21,1
1321,8,32,2,1
766,17,52,2,1
417,12,15,12,1
184,13,20,39,0
461,7,16,4,0
923,14,19,12,0
754,17,25,0,0
1504,12,38,37,0
283,16,14,17,0
695,9,47,133,0
367,16,18,11,1
754,14,25,60,0
968,15,45,8,1
873,8,32,1,1
134,8,11,17,0
164,12,3,21,1
895,15,18,29,0
502,19,72,91,0
723,10,17,3,0
917,10,30,2,1
502,6,17,21,0
842,16,24,13,0
672,8,73,7,0
1938,13,23,5,1
968,9,45,20,0
976,15,51,4,0
791,11,10,5,1
767,7,39,6,1
1072,10,68,192,0
495,14,20,42,0
622,15,19,6,1
751,8,26,0,1
1280,16,27,13,1
206,12,4,1,1
887,10,23,1,0
285,6,31,7,1
540,9,20,8,1
1047,9,34,2,1
1024,15,28,9,0
194,10,14,4,1
771,10,14,10,1
629,15,15,7,1
418,10,17,28,0
274,15,6,23,0
373,18,11,46,0
943,10,18,2,1
334,9,10,5,0
752,15,29,6,1
994,14,30,90,0
711,13,29,1,1
599,9,33,42,0
1416,7,40,3,1
1215,13,29,20,0
670,14,21,3,1
625,14,16,3,1
369,15,11,8,1
961,13,37,36,0
1082,25,17,3,0
1424,14,43,0,1
401,11,27,12,1
401,11,27,10,0
1378,11,74,5,1
584,15,29,21,0
1301,13,28,2,1
1211,14,52,48,0
1102,10,47,7,0
301,12,13,7,1
1104,13,27,127,0
213,7,20,11,0
274,15,6,24,1
405,7,7,1,1
1605,17,57,12,0
1426,18,57,8,1
521,15,32,6,0
665,10,31,33,0
812,10,17,18,0
430,17,32,12,0
863,6,41,0,0
819,18,35,16,0
484,8,20,12,0
1364,15,33,5,1
1306,10,42,13,0
1792,8,44,7,1
839,17,29,4,1
283,8,19,0,1
1207,14,31,15,1
1061,14,27,3,1
249,9,13,12,0
1357,12,53,12,1
1347,15,35,14,0
1002,14,26,22,0
884,14,21,1,1
794,12,24,5,1
283,14,14,3,1
1342,17,34,17,0
619,10,22,27,0
587,6,39,0,1
1615,8,67,39,0
520,15,27,6,0
568,13,14,2,0
293,11,11,6,1
631,18,17,53,0
337,11,11,0,1
783,14,13,3,1
612,12,45,90,0
417,12,15,3,0
313,20,12,23,0
738,13,22,0,1
1102,14,47,28,0
491,10,20,7,1
1139,14,24,0,1
932,14,29,13,0
996,7,24,48,0
229,37,9,7,1
554,13,20,4,1
289,15,13,0,1
1051,17,32,22,0
1301,13,28,11,1
897,10,17,8,1
1163,16,24,34,0
481,8,17,0,1
179,13,6,5,1
334,9,10,1,1
1024,16,26,11,1
996,7,24,26,0
505,16,21,9,1
733,14,50,27,0
942,11,14,29,0
411,9,16,6,1
1689,13,43,9,0
1164,27,50,10,1
587,14,22,4,0
555,8,24,0,0
1242,17,38,10,0
732,15,33,0,1
134,8,11,8,1
365,6,49,1,0
962,11,32,33,0
627,19,16,8,1
1605,17,57,21,0
974,21,39,2,1
445,11,14,11,1
800,15,29,128,0
107,14,10,6,1
718,16,24,22,0
199,11,15,7,0
1051,12,17,33,0
340,9,30,4,1
272,10,13,5,1
359,15,20,54,0
194,12,14,1,1
792,15,18,6,1
1182,13,56,82,0
771,14,13,81,0
951,13,37,0,0
528,9,14,14,0
755,11,33,38,0
895,16,18,1,0
875,19,28,0,1
491,18,22,6,1
717,14,23,2,1
600,10,9,4,1
380,12,19,7,1
821,15,16,7,0
282,15,22,16,0
706,15,37,101,0
594,9,15,3,1
553,15,19,11,0
850,10,13,1,1
417,11,12,1,1
359,8,7,0,1
714,11,31,5,0
372,7,16,4,1
1025,8,25,5,1
217,11,19,3,1
223,4,17,4,1
1378,10,74,1,1
631,14,30,0,1
1119,14,18,4,0
654,9,18,8,0
1094,17,23,31,0
1580,15,45,223,0
475,14,24,1,1
227,6,14,27,0
930,15,35,4,1
1046,14,47,14,0
316,14,17,17,0
503,10,19,13,1
1061,14,27,3,1
451,8,17,4,1
1135,15,27,9,1
976,13,51,95,0
401,16,16,1,1
609,9,43,15,0
837,18,43,128,0
1490,13,90,38,0
417,9,23,7,0
1036,8,72,3,1
821,16,30,31,0
527,11,29,53,0
713,26,18,3,1
999,11,16,21,0
440,10,13,11,1
315,14,12,2,1
1066,7,48,4,0
180,12,7,6,0
1027,8,18,9,0
923,14,19,8,1
1056,11,36,8,1
528,9,14,2,1
1762,10,39,3,1
850,16,15,0,1
1058,9,40,164,0
450,16,22,8,0
1261,13,44,86,0
819,21,14,2,1
145,17,13,10,0
1423,13,32,14,0
617,18,37,106,0
1490,13,90,223,0
1243,16,35,5,1
1089,10,26,19,0
679,9,17,4,1
574,5,11,89,0
379,11,10,20,1
1024,14,26,56,0
1090,14,25,40,0
717,18,23,6,1
517,16,19,3,1
1608,8,75,4,1
458,11,18,8,1
526,15,19,4,1
238,13,15,1,1
911,13,30,9,0
617,18,37,0,0
1219,15,30,10,1
207,10,3,5,0
626,12,17,11,1
375,16,12,4,1
1322,12,30,9,1
882,15,47,5,0
241,11,11,14,0
1124,10,42,0,1
283,12,14,30,0
502,7,41,5,0
1363,8,53,6,0
351,15,13,5,1
715,15,22,22,0
765,13,35,44,0
1348,11,23,59,0
107,11,10,6,1
234,37,13,26,0
629,10,25,14,0
1485,15,36,42,0
458,14,18,2,1
338,17,19,22,1
648,21,29,4,1
471,14,16,10,1
1572,14,39,28,0
1218,16,25,13,1
648,10,17,2,1
1073,11,35,22,0
1166,10,16,8,1
848,15,17,10,1
603,16,22,24,0
612,12,45,63,0
792,13,18,3,1
861,13,23,7,0
887,10,23,19,0
530,7,22,28,0
826,13,20,7,1
912,20,16,27,0
574,13,24,14,1
839,17,29,7,1
785,11,30,85,0
923,14,19,12,0
1348,11,23,0,0
382,14,17,2,1
126,14,9,6,0
517,12,19,4,0
271,10,28,4,0
665,13,31,11,0
702,11,21,2,1
473,14,18,29,0
1337,16,58,73,0
1064,17,15,4,1
895,15,18,30,0
1587,13,48,15,0
1104,10,17,0,1
951,13,37,4,0
844,19,40,84,0
646,16,14,8,1
517,18,17,14,0
689,8,16,93,0
913,14,35,9,0
895,15,18,15,0
410,8,15,10,0
800,17,29,2,1
1580,10,45,45,0
481,15,19,19,0
348,13,15,9,0
531,15,16,11,0
961,13,37,36,0
732,11,33,0,1
897,9,17,53,0
1962,16,54,47,0
929,12,27,13,0
293,7,11,0,0
1121,11,21,2,0
1636,17,65,120,0
238,13,15,28,0
520,7,27,2,1
664,13,39,23,0
786,20,14,3,1
638,12,51,0,0
1402,14,45,210,0
401,11,27,15,0
775,9,40,8,0
617,18,37,103,0
816,15,35,5,1
986,20,18,1,1
931,16,39,11,1
748,16,19,5,0
1200,17,37,3,1
1580,10,45,19,1
868,12,29,4,0
1300,9,26,84,0
996,14,31,5,1
665,7,41,0,1
1250,10,45,16,0
611,10,20,4,0
994,10,19,3,1
773,15,8,11,1
594,10,19,4,1
760,19,15,0,1
505,13,19,35,0
844,19,40,3,1
1163,22,24,1,1
283,14,10,10,0
819,12,18,41,0
856,12,20,19,0
1483,14,50,31,0
544,18,13,17,0
939,9,13,2,1
911,19,39,26,0
440,18,14,3,1
350,16,12,42,0
1426,15,57,62,0
1018,11,34,6,0
897,11,31,5,1
417,8,23,1,1
1057,15,31,89,0
878,12,22,17,1
571,11,31,63,0
1162,17,33,37,0
439,15,17,17,0
1323,13,28,0,1
1572,20,52,36,0
713,26,18,0,0
898,12,40,8,1
1521,15,36,177,0
1058,9,40,16,0
1896,20,20,49,0
1085,15,26,54,0
603,17,22,34,0
783,11,13,16,0
648,16,19,2,0
853,15,20,4,0
442,12,18,9,1
271,8,9,0,1
327,13,16,2,0
1048,14,21,4,1
1251,19,27,3,1
782,14,23,5,1
1951,12,60,97,0
737,8,20,0,0
1605,17,57,139,0
520,15,26,0,0
1638,17,38,0,1
1258,14,47,69,0
516,17,10,4,1
458,24,11,7,1
929,12,27,7,1
506,16,25,36,0
962,13,32,0,1
332,17,9,1,0
765,10,32,4,0
819,18,35,6,1
380,12,19,1,0
738,14,52,10,1
385,13,20,4,1
461,8,15,8,1
874,20,15,51,0
286,6,11,1,0
1241,14,26,1,0
1105,13,38,183,0
202,15,13,1,1
930,10,35,28,0
893,9,24,17,0
583,13,16,3,1
316,14,17,18,0
1241,14,26,0,0
962,11,32,34,0
717,18,23,1,1
262,13,10,7,1
442,11,17,46,0
919,12,29,33,0
614,13,20,15,0
672,11,73,3,1
546,20,12,5,1
797,12,21,13,0
1058,9,40,148,0
720,23,12,25,0
253,10,19,1,1
875,8,21,4,1
588,11,39,61,0
981,11,40,139,0
410,8,15,0,1
814,16,41,7,1
364,13,19,11,0
487,12,26,13,0
239,8,16,5,1
263,15,21,2,1
634,13,29,3,0
1167,7,21,58,0
524,10,13,0,1
358,13,13,36,0
814,17,29,133,0
1438,17,61,1,1
250,8,14,5,1
1233,13,44,14,1
1024,12,26,1,0
283,14,14,25,0
609,20,26,27,0
399,13,12,3,0
1348,15,23,59,0
711,11,29,1,1
450,19,22,81,0
1900,13,76,74,0
974,21,39,67,0
1082,25,17,3,0
820,14,12,2,1
182,14,11,12,1
439,15,17,12,0
1066,7,48,123,0
1446,14,33,2,1
236,37,11,23,1
819,18,35,29,0
815,17,19,3,1
1219,20,30,13,0
226,12,11,8,0
175,13,8,2,0
814,17,29,47,0
162,13,14,3,0
1056,17,36,12,1
571,13,31,89,0
875,13,71,10,0
1303,8,85,29,0
273,14,15,5,0
563,14,19,7,1
365,13,27,0,1
583,13,16,2,0
875,12,71,66,0
407,14,14,9,1
1072,10,68,68,0
1374,20,46,2,1
1403,13,21,36,0
661,11,19,32,0
1219,15,24,3,1
533,13,14,3,1
1580,10,45,48,0
881,16,29,1,1
703,14,22,26,0
1842,10,62,0,1
1308,18,30,12,0
703,14,22,37,0
1024,14,26,11,1
1114,15,26,5,1
1204,14,34,22,0
1842,10,62,3,1
229,37,9,21,0
829,11,24,13,1
200,18,14,21,0
755,14,33,36,0
330,12,12,24,0
470,37,20,23,1
1762,8,39,58,0
852,15,25,3,1
779,13,22,21,0
939,10,13,4,1
853,13,25,81,0
281,15,9,3,1
365,13,27,3,1
702,13,21,1,1
1046,16,47,14,0
1847,16,40,4,0
492,10,22,11,0
852,15,17,0,1
174,8,19,7,0
503,10,19,9,0
1605,7,35,141,0
848,12,17,4,0
1469,10,47,10,1
603,17,22,5,1
457,12,19,0,1
1426,19,65,9,0
483,14,13,3,1
837,18,43,153,0
1172,14,31,32,0
1040,15,34,19,0
206,15,14,29,0
818,16,28,1,1
813,10,16,3,0
141,12,9,0,1
174,8,19,8,1
442,10,13,19,0
1017,14,32,65,0
874,9,23,42,0
1121,15,21,10,1
703,12,22,24,0
755,10,23,1,1
693,12,16,5,1
624,11,23,6,0
1029,11,18,17,1
382,13,17,43,0
367,13,12,9,0
215,11,10,19,0
876,11,39,20,0
273,15,12,3,1
418,13,17,8,1
800,10,18,3,1
989,16,24,54,0
1135,16,27,10,0
646,15,20,0,1
450,19,22,4,1
458,18,11,7,1
410,16,15,53,0
914,6,23,17,0
587,13,22,99,0
353,11,23,16,1
348,14,15,4,1
505,8,21,0,1
293,10,11,3,1
1036,9,22,20,0
583,12,16,0,0
923,10,19,15,1
450,11,22,25,0
705,11,21,18,0
418,7,17,4,0
588,11,39,26,0
646,19,14,8,1
790,9,24,19,0
561,10,21,2,1
779,13,22,0,1
1402,17,20,39,0
617,10,37,10,1
228,37,12,21,1
194,11,14,8,1
729,9,17,0,1
642,14,31,23,0
913,14,35,80,0
141,9,10,29,0
574,5,10,11,0
1036,12,22,13,0
288,7,13,49,0
1200,17,37,4,1
828,15,38,1,1
1219,13,30,26,1
896,14,47,112,0
267,22,13,9,0
609,10,43,8,0
304,10,18,4,1
495,10,20,1,1
1938,17,23,20,0
569,10,28,0,1
1483,18,65,0,1
863,10,41,0,1
283,16,14,0,0
1061,18,16,0,0
1490,12,90,7,0
779,12,22,5,0
212,15,14,10,0
830,20,20,0,0
527,11,29,1,1
367,16,17,2,0
544,18,13,26,0
938,9,35,125,0
539,8,28,0,1
184,14,20,10,0
919,15,29,33,0
1109,15,33,0,1
1057,15,31,40,0
1449,10,24,13,0
301,11,19,4,1
739,18,8,63,0
995,12,37,2,1
776,12,20,6,0
162,12,14,2,1
159,15,9,6,0
573,11,21,7,1
1086,9,20,8,0
456,12,25,16,0
458,16,11,1,1
902,14,29,1,1
710,9,30,2,1
619,9,14,3,0
411,8,16,20,0
250,12,7,8,0
898,17,40,8,1
440,7,18,12,0
595,8,22,1,0
349,11,13,5,1
1308,18,30,244,0
1787,17,30,15,0
540,9,20,4,1
1900,13,76,18,1
511,9,26,90,0
622,15,19,7,0
531,15,16,0,1
685,10,24,11,1
495,10,20,3,1
1024,12,26,0,1
868,14,29,6,1
532,14,31,5,1
1090,12,98,6,1
577,16,16,0,1
794,12,24,0,1
691,17,16,8,1
1046,16,47,18,0
670,22,19,33,0
625,12,16,43,0
828,11,38,71,0
1225,18,29,3,0
202,15,13,2,0
594,7,13,47,0
560,9,22,4,0
206,11,23,9,1
890,18,26,4,0
739,14,8,7,1
172,10,9,1,1
461,7,16,11,0
901,13,23,13,0
706,15,37,5,1
1227,24,24,9,1
442,12,18,12,1
239,10,16,0,0
574,23,24,12,0
859,17,13,0,0
552,11,38,48,0
876,15,27,17,0
1544,15,33,12,1
229,37,9,25,1
438,10,14,0,1
1030,16,33,7,0
407,14,48,15,0
487,12,26,14,0
910,8,23,3,1
672,15,13,1,1
427,13,9,5,0
938,6,35,11,0
517,17,19,6,0
1102,24,35,96,0
584,18,29,14,0
1458,18,54,3,1
788,9,20,14,1
553,11,19,1,1
1521,13,36,21,0
399,12,12,5,0
861,9,23,54,0
554,15,20,4,1
1347,15,35,14,0
524,10,13,1,1
236,10,15,11,0
642,20,31,6,1
381,10,10,6,1
1002,14,26,203,0
1587,16,48,20,0
587,12,24,9,1
1233,13,44,5,1
1572,20,52,40,1
788,13,20,5,1
1088,14,32,12,0
520,7,27,43,0
664,16,15,1,0
354,8,9,18,0
777,8,38,5,1
321,11,15,50,0
1086,10,57,2,1
474,15,28,10,1
981,21,31,2,1
408,14,15,0,0
431,10,113,1,1
392,14,18,8,0
939,9,13,0,1
539,11,24,9,0
432,12,12,29,0
678,9,25,13,0
250,12,7,0,1
752,14,20,74,0
1058,9,40,141,0
518,11,18,8,1
407,14,48,16,0
1266,17,32,184,0
612,11,45,9,0
814,17,29,13,0
447,13,23,34,0
588,20,17,13,0
527,11,29,0,0
456,10,25,99,0
554,13,20,0,0
1121,11,21,30,0
487,17,26,27,0
1119,12,18,62,0
340,6,30,0,0
1061,14,27,6,1
923,17,31,10,1
458,18,11,25,0
292,14,13,0,1
1416,10,40,14,0
352,9,19,15,1
888,17,10,25,0
1030,16,33,1,0
755,9,23,6,1
1625,6,45,5,0
348,15,22,8,0
217,11,19,28,0
631,9,30,19,0
332,25,9,5,0
1029,10,18,18,1
741,14,20,3,1
1208,12,29,16,0
207,10,10,2,1
315,15,13,6,1
629,7,25,7,0
654,10,18,5,1
154,8,9,10,0
797,12,21,12,1
546,22,12,5,1
1825,15,63,26,0
445,17,14,61,0
438,13,22,25,0
419,14,12,13,0
631,18,17,5,1
881,8,24,1,1
313,12,16,30,0
1036,13,13,14,1
585,7,18,6,1
429,13,26,43,0
634,13,29,1,1
560,15,27,19,0
250,12,7,5,1
695,16,47,85,0
890,18,19,23,0
474,13,28,9,0
847,14,16,6,1
1036,8,72,24,0
533,13,14,2,1
1605,17,57,5,1
1325,9,33,24,0
439,13,17,9,0
505,15,18,7,1
1403,16,37,3,1
1313,11,23,3,1
1574,8,39,4,0
1446,16,33,10,1
438,19,22,1,1
418,10,17,48,0
703,14,22,24,0
492,13,19,1,1
898,22,27,31,0
587,15,23,6,1
447,20,23,28,0
354,12,9,5,1
208,4,20,6,0
1200,9,36,0,1
587,10,15,7,1
736,14,21,124,0
458,24,11,9,0
1266,17,32,14,1
946,15,21,3,1
1320,16,31,5,0
857,18,18,4,1
338,17,19,21,1
574,9,26,0,1
702,12,20,11,0
583,13,16,18,0
281,11,10,8,1
161,13,9,5,1
1068,14,33,27,0
654,11,25,2,1
996,13,24,72,0
1578,21,17,87,0
273,15,15,5,0
1572,20,52,37,0
283,9,19,5,1
652,12,38,10,0
1322,9,42,4,1
486,20,14,75,0
471,7,9,0,1
1061,15,27,3,0
415,17,39,57,0
515,11,23,6,1
654,16,25,22,1
936,14,12,100,0
389,18,24,0,1
1374,15,46,2,1
1102,11,26,45,0
427,11,22,11,0
1258,12,47,5,1
945,10,11,45,0
693,14,34,6,1
378,7,13,0,0
330,18,12,19,0
381,12,14,3,1
487,17,26,16,1
1638,14,38,6,1
337,19,11,6,1
539,9,28,87,0
1807,16,47,75,0
821,17,16,28,0
388,12,21,1,1
1139,11,24,10,0
1088,14,32,4,0
1959,16,39,3,1
649,9,19,3,1
373,10,11,6,1
710,12,15,8,1
1574,8,39,128,0
378,7,13,3,1
1191,11,19,2,1
1167,7,21,27,0
330,10,32,31,0
554,13,20,13,1
1036,8,72,9,1
594,18,19,4,1
596,12,23,6,1
1521,18,36,219,0
973,11,17,3,1
286,11,17,1,1
748,10,19,8,1
1218,16,25,23,0
1280,8,42,6,0
1102,14,47,71,0
661,9,19,1,1
272,11,13,27,0
429,13,26,7,1
703,9,22,24,0
618,10,11,13,0
1572,14,39,5,1
315,12,12,13,1
473,13,18,9,0
283,12,14,0,1
887,10,23,24,0
361,15,23,3,0
269,9,10,24,0
530,18,16,5,1
1373,13,29,2,1
574,5,11,0,1
937,12,30,18,1
1182,13,56,80,0
493,15,34,99,0
162,10,14,4,1
629,15,15,8,1
1048,12,21,4,1
695,9,47,138,0
819,12,18,40,0
1380,16,38,0,1
1521,7,36,13,0
892,12,38,8,0
665,9,41,8,0
910,7,26,5,1
433,14,22,25,0
359,9,10,5,1
1089,12,26,13,0
615,16,19,3,0
517,12,19,3,1
703,12,22,66,0
511,8,26,23,0
